#
# MD1: a minimal molecular dynamics program
#    modified version (10/08/2010)
#
# Direct sampling of S(k)
#  Input sample: ../Task2/Step1_Startup/sampleT94.4.dat
#          (positions, velocities, accelerations read from file)
# Output sample: ../Task2/Step1_Startup/sample22.dat
# Number of steps:    9000, time step: 0.0046, total time:     41.4000
# Number of atoms:   864
# Box size:   10.228800   10.228800   10.228800, Volume:       1070.222
# Density:    0.807309 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
   4243      0.760186      1.140279     -4.947687     -3.807408      0.592237
   4244      0.763775      1.145662     -4.953110     -3.807448      0.572570
   4245      0.767341      1.151012     -4.958495     -3.807483      0.551691
   4246      0.770480      1.155720     -4.963226     -3.807506      0.532467
   4247      0.772900      1.159349     -4.966866     -3.807516      0.516531
   4248      0.774463      1.161695     -4.969202     -3.807507      0.504253
   4249      0.775207      1.162811     -4.970296     -3.807486      0.496136
   4250      0.775316      1.162974     -4.970428     -3.807453      0.491465
   4251      0.775073      1.162609     -4.970031     -3.807422      0.488482
   4252      0.774746      1.162120     -4.969524     -3.807405      0.485865
   4253      0.774476      1.161714     -4.969123     -3.807409      0.483241
   4254      0.774203      1.161305     -4.968735     -3.807430      0.481114
   4255      0.773718      1.160576     -4.968030     -3.807453      0.480648
   4256      0.772784      1.159175     -4.966643     -3.807468      0.483225
   4257      0.771268      1.156903     -4.964367     -3.807464      0.488479
   4258      0.769193      1.153789     -4.961236     -3.807448      0.497285
   4259      0.766702      1.150053     -4.957480     -3.807426      0.508343
   4260      0.764003      1.146004     -4.953412     -3.807408      0.520828
   4261      0.761287      1.141931     -4.949327     -3.807396      0.533676
   4262      0.758708      1.138062     -4.945449     -3.807387      0.546366
   4263      0.756376      1.134564     -4.941946     -3.807383      0.557763
   4264      0.754362      1.131543     -4.938927     -3.807384      0.567925
   4265      0.752688      1.129032     -4.936423     -3.807391      0.576266
   4266      0.751314      1.126972     -4.934376     -3.807404      0.584203
   4267      0.750156      1.125233     -4.932651     -3.807417      0.590609
   4268      0.749106      1.123660     -4.931087     -3.807428      0.596830
   4269      0.748101      1.122151     -4.929582     -3.807431      0.602326
   4270      0.747155      1.120732     -4.928157     -3.807425      0.607867
   4271      0.746357      1.119536     -4.926954     -3.807418      0.611814
   4272      0.745819      1.118729     -4.926142     -3.807414      0.614080
   4273      0.745611      1.118417     -4.925834     -3.807418      0.614825
   4274      0.745721      1.118582     -4.926013     -3.807431      0.613522
   4275      0.746058      1.119087     -4.926536     -3.807448      0.611119
   4276      0.746502      1.119753     -4.927212     -3.807459      0.608092
   4277      0.746983      1.120475     -4.927933     -3.807458      0.604490
   4278      0.747554      1.121331     -4.928772     -3.807441      0.600954
   4279      0.748405      1.122608     -4.930019     -3.807411      0.595307
   4280      0.749797      1.124696     -4.932083     -3.807387      0.587001
   4281      0.751914      1.127871     -4.935260     -3.807389      0.574814
   4282      0.754709      1.132063     -4.939478     -3.807415      0.558748
   4283      0.757892      1.136838     -4.944291     -3.807453      0.540686
   4284      0.761056      1.141585     -4.949069     -3.807485      0.523329
   4285      0.763829      1.145743     -4.953246     -3.807503      0.507715
   4286      0.765959      1.148939     -4.956449     -3.807510      0.495096
   4287      0.767334      1.151000     -4.958507     -3.807506      0.486385
   4288      0.767962      1.151942     -4.959435     -3.807493      0.481207
   4289      0.767969      1.151954     -4.959422     -3.807469      0.479322
   4290      0.767571      1.151357     -4.958797     -3.807441      0.480378
   4291      0.767031      1.150547     -4.957964     -3.807417      0.482619
   4292      0.766594      1.149892     -4.957292     -3.807401      0.484460
   4293      0.766410      1.149616     -4.957019     -3.807403      0.485554
   4294      0.766492      1.149738     -4.957153     -3.807415      0.485793
   4295      0.766735      1.150103     -4.957532     -3.807430      0.484721
   4296      0.767005      1.150508     -4.957944     -3.807437      0.484374
   4297      0.767231      1.150847     -4.958278     -3.807432      0.483980
   4298      0.767445      1.151168     -4.958587     -3.807420      0.483355
   4299      0.767754      1.151631     -4.959037     -3.807406      0.482343
   4300      0.768272      1.152408     -4.959804     -3.807396      0.480485
   4301      0.769073      1.153610     -4.961003     -3.807394      0.477307
   4302      0.770161      1.155241     -4.962637     -3.807396      0.472917
   4303      0.771463      1.157194     -4.964602     -3.807408      0.467098
   4304      0.772826      1.159239     -4.966666     -3.807427      0.462154
   4305      0.774032      1.161048     -4.968499     -3.807451      0.458195
   4306      0.774814      1.162221     -4.969700     -3.807479      0.455862
   4307      0.774892      1.162338     -4.969839     -3.807502      0.458249
   4308      0.774026      1.161039     -4.968554     -3.807515      0.466050
   4309      0.772090      1.158135     -4.965647     -3.807512      0.479283
   4310      0.769123      1.153684     -4.961177     -3.807494      0.498046
   4311      0.765333      1.148000     -4.955463     -3.807463      0.520759
   4312      0.761071      1.141607     -4.949032     -3.807425      0.546393
   4313      0.756748      1.135122     -4.942515     -3.807392      0.572533
   4314      0.752740      1.129110     -4.936482     -3.807372      0.597249
   4315      0.749330      1.123995     -4.931359     -3.807364      0.618968
   4316      0.746705      1.120057     -4.927417     -3.807360      0.636945
   4317      0.744974      1.117461     -4.924821     -3.807360      0.650532
   4318      0.744187      1.116280     -4.923647     -3.807366      0.659683
   4319      0.744307      1.116461     -4.923845     -3.807384      0.664101
   4320      0.745184      1.117776     -4.925188     -3.807411      0.664890
   4321      0.746564      1.119846     -4.927289     -3.807443      0.662841
   4322      0.748139      1.122209     -4.929683     -3.807474      0.659918
   4323      0.749613      1.124420     -4.931918     -3.807498      0.657197
   4324      0.750742      1.126113     -4.933627     -3.807515      0.655636
   4325      0.751362      1.127043     -4.934563     -3.807519      0.657033
   4326      0.751413      1.127119     -4.934632     -3.807513      0.660890
   4327      0.750944      1.126416     -4.933916     -3.807500      0.667048
   4328      0.750105      1.125157     -4.932637     -3.807480      0.675767
   4329      0.749109      1.123663     -4.931119     -3.807456      0.684500
   4330      0.748189      1.122283     -4.929719     -3.807436      0.693268
   4331      0.747548      1.121321     -4.928741     -3.807420      0.700530
   4332      0.747313      1.120970     -4.928387     -3.807417      0.705677
   4333      0.747489      1.121234     -4.928665     -3.807431      0.708888
   4334      0.747918      1.121877     -4.929337     -3.807460      0.710707
   4335      0.748296      1.122444     -4.929939     -3.807495      0.712456
   4336      0.748258      1.122388     -4.929914     -3.807526      0.715677
   4337      0.747496      1.121244     -4.928785     -3.807541      0.722501
   4338      0.745862      1.118793     -4.926323     -3.807530      0.733515
   4339      0.743447      1.115171     -4.922667     -3.807496      0.747106
   4340      0.740572      1.110857     -4.918308     -3.807451      0.763153
   4341      0.737697      1.106546     -4.913949     -3.807403      0.778035
   4342      0.735300      1.102950     -4.910318     -3.807368      0.789735
   4343      0.733750      1.100625     -4.907974     -3.807350      0.797219
   4344      0.733243      1.099865     -4.907216     -3.807351      0.798523
   4345      0.733798      1.100697     -4.908058     -3.807361      0.794050
   4346      0.735314      1.102971     -4.910346     -3.807375      0.784025
   4347      0.737649      1.106473     -4.913861     -3.807388      0.769394
   4348      0.740647      1.110971     -4.918374     -3.807402      0.751617
   4349      0.744144      1.116215     -4.923634     -3.807419      0.730736
   4350      0.747930      1.121895     -4.929336     -3.807441      0.708353
   4351      0.751746      1.127619     -4.935086     -3.807467      0.685618
   4352      0.755306      1.132959     -4.940448     -3.807490      0.664077
   4353      0.758345      1.137518     -4.945023     -3.807505      0.644872
   4354      0.760678      1.141017     -4.948527     -3.807510      0.628971
   4355      0.762238      1.143358     -4.950860     -3.807503      0.617608
   4356      0.763094      1.144642     -4.952123     -3.807481      0.610137
   4357      0.763439      1.145158     -4.952609     -3.807451      0.605819
   4358      0.763577      1.145365     -4.952777     -3.807412      0.602308
   4359      0.763883      1.145824     -4.953200     -3.807375      0.598176
   4360      0.764712      1.147069     -4.954421     -3.807352      0.591426
   4361      0.766279      1.149418     -4.956772     -3.807354      0.581545
   4362      0.768574      1.152861     -4.960235     -3.807374      0.568668
   4363      0.771388      1.157082     -4.964489     -3.807407      0.552634
   4364      0.774393      1.161589     -4.969028     -3.807439      0.536076
   4365      0.777262      1.165893     -4.973352     -3.807459      0.519691
   4366      0.779761      1.169641     -4.977109     -3.807468      0.505452
   4367      0.781789      1.172683     -4.980148     -3.807465      0.492820
   4368      0.783360      1.175040     -4.982493     -3.807452      0.482588
   4369      0.784560      1.176840     -4.984279     -3.807439      0.473959
   4370      0.785485      1.178227     -4.985657     -3.807430      0.466936
   4371      0.786198      1.179297     -4.986722     -3.807425      0.460981
   4372      0.786727      1.180090     -4.987513     -3.807423      0.455805
   4373      0.787076      1.180614     -4.988033     -3.807419      0.451292
   4374      0.787247      1.180871     -4.988289     -3.807418      0.448518
   4375      0.787242      1.180862     -4.988283     -3.807420      0.446995
   4376      0.787043      1.180564     -4.987987     -3.807423      0.446585
   4377      0.786604      1.179907     -4.987337     -3.807430      0.447603
